,Ex,Ey,time,superpos,ratio,super_point_different,ratio2,percentage,rho
31,-61.0528,-93.2504,10,2018,0,0,0,0.0,1.0927645490484508
32,-61.0528,-93.2504,15,5663,0,0,0,0.0,1.094910084301205
33,-61.0528,-93.2504,20,10323,0,0,0,0.0,1.0916239892781383
34,-61.0528,-93.2504,25,14664,0,5,0,3.0185216488372655e-05,1.0885272029170994
35,-61.0528,-93.2504,30,18908,0,15,0,6.906681523706033e-05,1.0870610228334892
36,-61.0528,-93.2504,35,22912,0,23,0,9.135575918621878e-05,1.0910062241075933
37,-61.0528,-93.2504,40,25793,0,31,0,0.00010911036337270693,1.0907833420152333
38,-61.0528,-93.2504,45,29429,0,36,0,0.00011010992640986585,1.0900118062309985
39,-61.0528,-93.2504,50,33573,0,48,0,0.00012738988736610792,1.089101264344632
40,-61.0528,-93.2504,55,37939,0,59,0,0.00013721345063920538,1.0882329000644206
41,-61.0528,-93.2504,60,42413,0,64,0,0.00013224096783858336,1.0876365026396537
42,-61.0528,-108.7922,1,0,0,0,0,0.0,1.0
43,-61.0528,-108.7922,3,34,0,0,0,0.0,1.0463847203274215
44,-61.0528,-108.7922,5,232,0,0,0,0.0,1.0792349726775956
45,-61.0528,-108.7922,10,2024,0,1,0,4.5981239654221075e-05,1.0930660290601435
46,-61.0528,-108.7922,15,5658,0,1,0,1.6758278589623275e-05,1.0948183402600884
47,-61.0528,-108.7922,20,10306,0,2,0,1.7748748713215717e-05,1.0914593021192005
48,-61.0528,-108.7922,25,14672,0,10,0,6.037334878891062e-05,1.0885797773430896
49,-61.0528,-108.7922,30,18914,0,21,0,9.669621273166801e-05,1.0870910556003224
50,-61.0528,-108.7922,35,22938,0,44,0,0.00017478558972260734,1.0911189058422084
51,-61.0528,-108.7922,40,25855,0,77,0,0.00027107521809233457,1.0910214255036015
52,-61.0528,-108.7922,45,29511,0,115,0,0.00035182828332272747,1.0902852562533654
53,-61.0528,-108.7922,50,33695,0,148,0,0.0003929127043544285,1.0894540106298816
54,-61.0528,-108.7922,55,38075,0,164,0,0.0003815275525705419,1.088577204659289
55,-61.0528,-108.7922,60,42571,0,186,0,0.00038445082439898554,1.0879916991692968
56,-61.0528,-124.3339,1,9,0,6,0,0.3333333333333333,1.5
57,-61.0528,-124.3339,3,44,0,6,0,0.008298755186721992,1.0608575380359613
58,-61.0528,-124.3339,5,240,0,10,0,0.003424657534246575,1.082191780821918
59,-61.0528,-124.3339,10,2068,0,43,0,0.0019812016218208623,1.095281975672687
60,-61.0528,-124.3339,15,5730,0,51,0,0.0008557046979865772,1.0961409395973154
61,-61.0528,-124.3339,20,10399,0,55,0,0.0004884937517208302,1.0923608458935439
62,-61.0528,-124.3339,25,14761,0,64,0,0.0003865971597189922,1.0891650105408133
63,-61.0528,-124.3339,30,19004,0,83,0,0.00038233871524978694,1.0875417463205657
64,-61.0528,-124.3339,35,23087,0,168,0,0.000667758398651764,1.0917651080337696
65,-61.0528,-124.3339,40,26085,0,280,0,0.0009865268617171206,1.091905547099611
66,-61.0528,-124.3339,45,29811,0,370,0,0.0011330091498144314,1.091286853419238
67,-61.0528,-124.3339,50,34072,0,453,0,0.0012038363314084354,1.090545499964124
68,-61.0528,-124.3339,55,38465,0,507,0,0.0011805495726037987,1.089565758008294
69,-61.0528,-124.3339,60,42955,0,549,0,0.001135651386053208,1.088855929486185
70,-76.316,-62.167,1,0,0,0,0,0.0,1.0
71,-76.316,-62.167,3,35,0,0,0,0.0,1.0478142076502732
72,-76.316,-62.167,5,230,0,0,0,0.0,1.0784982935153584
73,-76.316,-62.167,10,2011,0,0,0,0.0,1.0924130324893158
74,-76.316,-62.167,15,5660,0,0,0,0.0,1.0948550360315066
75,-76.316,-62.167,20,10337,0,6,0,5.326089851135789e-05,1.0917596513186512
76,-76.316,-62.167,25,14686,0,8,0,4.8302761710400794e-05,1.0886717948098683
77,-76.316,-62.167,30,18902,0,25,0,0.0001151081786663106,1.0870309917260241
78,-76.316,-62.167,35,22939,0,30,0,0.00011917246639336447,1.091123240219913
79,-76.316,-62.167,40,25787,0,30,0,0.00010558844440064479,1.090760307191981
80,-76.316,-62.167,45,29374,0,31,0,9.48009333304791e-05,1.0898284714725643
81,-76.316,-62.167,50,33564,0,31,0,8.227067050596462e-05,1.089075251124587
82,-76.316,-62.167,55,37940,0,33,0,7.67466847757834e-05,1.0882354309210067
83,-76.316,-62.167,60,42428,0,37,0,7.645417915073871e-05,1.0876702138650687
84,-76.316,-77.7087,1,0,0,0,0,0.0,1.0
85,-76.316,-77.7087,3,35,0,0,0,0.0,1.0478142076502732
86,-76.316,-77.7087,5,228,0,0,0,0.0,1.077762619372442
87,-76.316,-77.7087,10,2002,0,0,0,0.0,1.0919614147909968
88,-76.316,-77.7087,15,5650,0,0,0,0.0,1.094671581769437
89,-76.316,-77.7087,20,10307,0,7,0,6.212117178278889e-05,1.0914689882236006
90,-76.316,-77.7087,25,14698,0,12,0,7.245939254875913e-05,1.0887506793068051
91,-76.316,-77.7087,30,18937,0,23,0,0.0001059165929855585,1.0872061965811965
92,-76.316,-77.7087,35,22989,0,35,0,0.00013906216476085282,1.0913400030196356
93,-76.316,-77.7087,40,25814,0,37,0,0.00013023812457100618,1.0908639715588095
94,-76.316,-77.7087,45,29446,0,39,0,0.00011929195635749658,1.0900684858180216
95,-76.316,-77.7087,50,33592,0,41,0,0.00010881768260801482,1.0891561852236202
96,-76.316,-77.7087,55,37953,0,46,0,0.00010698346175224956,1.0882683331278942
97,-76.316,-77.7087,60,42423,0,49,0,0.00010124908307590582,1.0876589765577378
98,-76.316,-93.2504,1,0,0,0,0,0.0,1.0
99,-76.316,-93.2504,3,35,0,0,0,0.0,1.0478142076502732
100,-76.316,-93.2504,5,225,0,0,0,0.0,1.0766609880749574
101,-76.316,-93.2504,10,2003,0,0,0,0.0,1.0920115760944462
102,-76.316,-93.2504,15,5646,0,0,0,0.0,1.0945982172776623
103,-76.316,-93.2504,20,10304,0,9,0,7.986795165326659e-05,1.09143993042614
104,-76.316,-93.2504,25,14639,0,13,0,7.846971974237788e-05,1.0883629405622053
105,-76.316,-93.2504,30,18870,0,31,0,0.00014271311441448493,1.0868708538387526
106,-76.316,-93.2504,35,22948,0,48,0,0.00019068276346994958,1.091162251168925
107,-76.316,-93.2504,40,25779,0,57,0,0.00020061239573434695,1.0907295956076444
108,-76.316,-93.2504,45,29406,0,66,0,0.0002018539983912848,1.0899351314650625
109,-76.316,-93.2504,50,33553,0,79,0,0.0002096513948452295,1.0890434588764808
110,-76.316,-93.2504,55,37923,0,94,0,0.00021860312602470214,1.0881924079599445
111,-76.316,-93.2504,60,42433,0,104,0,0.00021490045356393805,1.0876814514046018
112,-76.316,-108.7922,1,0,0,0,0,0.0,1.0
113,-76.316,-108.7922,3,34,0,0,0,0.0,1.0463847203274215
114,-76.316,-108.7922,5,231,0,0,0,0.0,1.0788665073403891
115,-76.316,-108.7922,10,2005,0,1,0,4.59411035053062e-05,1.0921119125281389
116,-76.316,-108.7922,15,5652,0,1,0,1.6756593719628674e-05,1.0947082677033413
117,-76.316,-108.7922,20,10306,0,8,0,7.099499485286287e-05,1.0914593021192005
118,-76.316,-108.7922,25,14648,0,14,0,8.451044307618013e-05,1.0884220692985633
119,-76.316,-108.7922,30,18898,0,32,0,0.00014733575516480884,1.0870109719095173
120,-76.316,-108.7922,35,22969,0,66,0,0.0002622106743581798,1.091253287565652
121,-76.316,-108.7922,40,25847,0,109,0,0.0003837190472502482,1.090990699213552
122,-76.316,-108.7922,45,29462,0,146,0,0.00044660200114403527,1.0901218366966134
123,-76.316,-108.7922,50,33635,0,181,0,0.00048044508857708623,1.0892805002999464
124,-76.316,-108.7922,55,38031,0,208,0,0.0004838390769839147,1.0884657881575734
125,-76.316,-108.7922,60,42545,0,237,0,0.0004898384359892773,1.0879332331610287
126,-76.316,-124.3339,1,9,0,6,0,0.3333333333333333,1.5
127,-76.316,-124.3339,3,44,0,6,0,0.008298755186721992,1.0608575380359613
128,-76.316,-124.3339,5,236,0,10,0,0.003419972640218878,1.0807113543091655
129,-76.316,-124.3339,10,2043,0,44,0,0.0020249436237286577,1.094021814165401
130,-76.316,-124.3339,15,5719,0,53,0,0.0008890976497626278,1.0959386690375936
131,-76.316,-124.3339,20,10394,0,69,0,0.0006128104017904721,1.0923123379160893
132,-76.316,-124.3339,25,14761,0,78,0,0.0004711652884075217,1.0891650105408133
133,-76.316,-124.3339,30,19031,0,105,0,0.0004837416727326337,1.0876770264169024
134,-76.316,-124.3339,35,23151,0,202,0,0.0008031042763314833,1.0920429064423276
135,-76.316,-124.3339,40,26078,0,322,0,0.001134477911151354,1.0918786179099536
136,-76.316,-124.3339,45,29768,0,416,0,0.0012737020333305777,1.0911431781927516
137,-76.316,-124.3339,50,34020,0,496,0,0.0013179256487993857,1.0903948197019255
138,-76.316,-124.3339,55,38455,0,564,0,0.0013132435018895338,1.089540388058798
139,-76.316,-124.3339,60,42966,0,618,0,0.0012784126169809603,1.0888807063126278
140,-91.5792,-62.167,1,0,0,0,0,0.0,1.0
141,-91.5792,-62.167,3,34,0,0,0,0.0,1.0463847203274215
142,-91.5792,-62.167,5,226,0,0,0,0.0,1.0770279481935923
143,-91.5792,-62.167,10,2024,0,1,0,4.5981239654221075e-05,1.0930660290601435
144,-91.5792,-62.167,15,5661,0,7,0,0.00011731384806180763,1.094873384839699
145,-91.5792,-62.167,20,10362,0,20,0,0.00017757573605142594,1.0920019888482437
146,-91.5792,-62.167,25,14747,0,48,0,0.0002899233515139435,1.089072909682836
147,-91.5792,-62.167,30,18992,0,82,0,0.00037771134561969994,1.0874816326342602
148,-91.5792,-62.167,35,23020,0,100,0,0.00039736941447616775,1.0914744392124138
149,-91.5792,-62.167,40,25850,0,102,0,0.0003590803319028793,1.0910022213695043
150,-91.5792,-62.167,45,29444,0,110,0,0.00033646243396924736,1.0900618173253684
151,-91.5792,-62.167,50,33702,0,115,0,0.0003053094643279077,1.0894742571024274
152,-91.5792,-62.167,55,38007,0,124,0,0.00028842642451252446,1.0884050251326414
153,-91.5792,-62.167,60,42489,0,134,0,0.00027692301333570303,1.0878073277135871
154,-91.5792,-77.7087,1,0,0,0,0,0.0,1.0
155,-91.5792,-77.7087,3,34,0,0,0,0.0,1.0463847203274215
156,-91.5792,-77.7087,5,228,0,0,0,0.0,1.077762619372442
157,-91.5792,-77.7087,10,2006,0,1,0,4.594321418726454e-05,1.0921620876596527
158,-91.5792,-77.7087,15,5637,0,10,0,0.00016752383026485517,1.094433183120299
159,-91.5792,-77.7087,20,10302,0,27,0,0.00023959960244214113,1.0914205594207014
160,-91.5792,-77.7087,25,14713,0,52,0,0.00031401914309006916,1.0888493010054652
161,-91.5792,-77.7087,30,18940,0,80,0,0.00036841063048874276,1.0872212167682098
162,-91.5792,-77.7087,35,22997,0,100,0,0.0003973331002312479,1.09137469306018
163,-91.5792,-77.7087,40,25807,0,104,0,0.00036606570879472864,1.0908370937198613
164,-91.5792,-77.7087,45,29449,0,112,0,0.000342585172179637,1.0900784887099833
165,-91.5792,-77.7087,50,33675,0,121,0,0.00032121562860040244,1.0893961677117237
166,-91.5792,-77.7087,55,38009,0,132,0,0.00030703600927620915,1.0884100884589352
167,-91.5792,-77.7087,60,42500,0,143,0,0.00029552903831130985,1.087832056840774
168,-91.5792,-93.2504,1,0,0,0,0,0.0,1.0
169,-91.5792,-93.2504,3,34,0,0,0,0.0,1.0463847203274215
170,-91.5792,-93.2504,5,225,0,0,0,0.0,1.0766609880749574
171,-91.5792,-93.2504,10,2011,0,1,0,4.595377050687009e-05,1.0924130324893158
172,-91.5792,-93.2504,15,5655,0,4,0,6.702974444909929e-05,1.094763301214914
173,-91.5792,-93.2504,20,10322,0,17,0,0.00015088578833386587,1.0916143004224803
174,-91.5792,-93.2504,25,14694,0,42,0,0.00025360174864443827,1.0887243832043185
175,-91.5792,-93.2504,30,18961,0,78,0,0.0003592351055598541,1.0873263696989794
176,-91.5792,-93.2504,35,23003,0,109,0,0.0004331034044311644,1.0914007120378906
177,-91.5792,-93.2504,40,25817,0,121,0,0.00042591836447348043,1.0908754910381144
178,-91.5792,-93.2504,45,29430,0,143,0,0.0004373824343544021,1.0900151401611893
179,-91.5792,-93.2504,50,33609,0,170,0,0.0004512156279859858,1.0892053296528295
180,-91.5792,-93.2504,55,37899,0,194,0,0.00045113446364995687,1.0881316754529367
181,-91.5792,-93.2504,60,42415,0,217,0,0.00044838138452732955,1.087640997348971
182,-91.5792,-108.7922,1,0,0,0,0,0.0,1.0
183,-91.5792,-108.7922,3,34,0,0,0,0.0,1.0463847203274215
184,-91.5792,-108.7922,5,230,0,0,0,0.0,1.0784982935153584
185,-91.5792,-108.7922,10,2013,0,2,0,9.191598878624937e-05,1.09251344271336
186,-91.5792,-108.7922,15,5648,0,12,0,0.00020106564793405046,1.094634898294293
187,-91.5792,-108.7922,20,10314,0,27,0,0.0002396251198125599,1.091536795768398
188,-91.5792,-108.7922,25,14699,0,54,0,0.0003260692353676431,1.0887572535309071
189,-91.5792,-108.7922,30,18937,0,95,0,0.000437481579722959,1.0872061965811965
190,-91.5792,-108.7922,35,23002,0,145,0,0.0005761444413981635,1.091396375455452
191,-91.5792,-108.7922,40,25878,0,199,0,0.0007006277483795783,1.0911097732289785
192,-91.5792,-108.7922,45,29532,0,259,0,0.0007924293927053661,1.0903553082060806
193,-91.5792,-108.7922,50,33795,0,313,0,0.000831177935810757,1.0897433173825064
194,-91.5792,-108.7922,55,38173,0,351,0,0.00081674822514328,1.0888254415908674
195,-91.5792,-108.7922,60,42724,0,399,0,0.0008249699165105633,1.0883358764736775
196,-91.5792,-124.3339,1,9,0,6,0,0.3333333333333333,1.5
197,-91.5792,-124.3339,3,43,0,6,0,0.008287292817679558,1.0593922651933703
198,-91.5792,-124.3339,5,236,0,10,0,0.003419972640218878,1.0807113543091655
199,-91.5792,-124.3339,10,2064,0,48,0,0.002211166390270868,1.0950801547816473
200,-91.5792,-124.3339,15,5720,0,63,0,0.0010568696527428283,1.0959570541855392
201,-91.5792,-124.3339,20,10391,0,83,0,0.0007371291041661116,1.0922832351974707
202,-91.5792,-124.3339,25,14771,0,113,0,0.0006826268447537409,1.0892308064058187
203,-91.5792,-124.3339,30,19058,0,161,0,0.0007418295082269353,1.087812340172602
204,-91.5792,-124.3339,35,23196,0,286,0,0.0011372718994428958,1.0922383181100608
205,-91.5792,-124.3339,40,26130,0,427,0,0.0015046920314751972,1.0920786950408592
206,-91.5792,-124.3339,45,29821,0,544,0,0.0016658806812962022,1.0913202716855406
207,-91.5792,-124.3339,50,34117,0,646,0,0.001716934395033116,1.090675929961834
208,-91.5792,-124.3339,55,38539,0,726,0,0.0016907824410147489,1.08975353236125
209,-91.5792,-124.3339,60,43095,0,809,0,0.0016739674269527379,1.0891713550859434
210,-106.8424,-62.167,1,0,0,0,0,0.0,1.0
211,-106.8424,-62.167,3,35,0,0,0,0.0,1.0478142076502732
212,-106.8424,-62.167,5,231,0,1,0,0.0003414134516899966,1.0788665073403891
213,-106.8424,-62.167,10,2013,0,5,0,0.00022978997196562343,1.09251344271336
214,-106.8424,-62.167,15,5679,0,20,0,0.0003352835660760088,1.0952037685872826
215,-106.8424,-62.167,20,10393,0,48,0,0.0004262991021075162,1.0923026368375712
216,-106.8424,-62.167,25,14778,0,94,0,0.0005678728931311545,1.0892768682414065
217,-106.8424,-62.167,30,19021,0,123,0,0.0005666427110398585,1.0876269187535703
218,-106.8424,-62.167,35,23021,0,156,0,0.0006198987498708544,1.0914787764152367
219,-106.8424,-62.167,40,25863,0,164,0,0.000577371270850496,1.091052153524429
220,-106.8424,-62.167,45,29530,0,193,0,0.0005904939650292953,1.0903486362037051
221,-106.8424,-62.167,50,33738,0,218,0,0.0005788158701753175,1.0895783937063066
222,-106.8424,-62.167,55,38149,0,253,0,0.0005886773838525561,1.0887646384054988
223,-106.8424,-62.167,60,42640,0,287,0,0.0005932963711761326,1.0881468894318826
224,-106.8424,-77.7087,1,0,0,0,0,0.0,1.0
225,-106.8424,-77.7087,3,35,0,0,0,0.0,1.0478142076502732
226,-106.8424,-77.7087,5,233,0,0,0,0.0,1.0796036897847625
227,-106.8424,-77.7087,10,2007,0,3,0,0.00013783597518952445,1.0922122674017918
228,-106.8424,-77.7087,15,5664,0,20,0,0.0003351992759695639,1.0949284349545805
229,-106.8424,-77.7087,20,10356,0,58,0,0.0005149422021769626,1.0919438180300798
230,-106.8424,-77.7087,25,14773,0,94,0,0.0005678557404778445,1.0892439665327573
231,-106.8424,-77.7087,30,19038,0,130,0,0.0005989375768828524,1.0877121045284288
232,-106.8424,-77.7087,35,23070,0,166,0,0.0006597643131098349,1.0916913415870113
233,-106.8424,-77.7087,40,25852,0,173,0,0.0006090326941423728,1.091009902942015
234,-106.8424,-77.7087,45,29576,0,207,0,0.0006334168709206577,1.0905021129195622
235,-106.8424,-77.7087,50,33777,0,238,0,0.0006319836852615032,1.089691230828058
236,-106.8424,-77.7087,55,38190,0,274,0,0.0006376007595360872,1.0888685146229313
237,-106.8424,-77.7087,60,42667,0,310,0,0.0006408785411123584,1.0882076281085193
238,-106.8424,-93.2504,1,0,0,0,0,0.0,1.0
239,-106.8424,-93.2504,3,35,0,0,0,0.0,1.0478142076502732
240,-106.8424,-93.2504,5,230,0,0,0,0.0,1.0784982935153584
241,-106.8424,-93.2504,10,2009,0,4,0,0.00018379818958783257,1.0923126407204888
242,-106.8424,-93.2504,15,5675,0,18,0,0.00030173497611264775,1.0951303327466264
243,-106.8424,-93.2504,20,10367,0,50,0,0.0004439590492173002,1.092050469264715
244,-106.8424,-93.2504,25,14749,0,92,0,0.0005556931365857489,1.0890860659946
245,-106.8424,-93.2504,30,19003,0,129,0,0.0005942345429921783,1.087536736592871
246,-106.8424,-93.2504,35,23033,0,180,0,0.0007153018971395872,1.0915308255378673
247,-106.8424,-93.2504,40,25878,0,211,0,0.0007428766578296031,1.0911097732289785
248,-106.8424,-93.2504,45,29572,0,265,0,0.0008108860689773349,1.0904887654030104
249,-106.8424,-93.2504,50,33756,0,312,0,0.000828436617960612,1.0896304694739694
250,-106.8424,-93.2504,55,38152,0,360,0,0.0008376495553476944,1.0887722384322924
251,-106.8424,-93.2504,60,42674,0,400,0,0.0008269520202437854,1.0882233762797082
252,-106.8424,-108.7922,1,0,0,0,0,0.0,1.0
253,-106.8424,-108.7922,3,34,0,0,0,0.0,1.0463847203274215
254,-106.8424,-108.7922,5,233,0,0,0,0.0,1.0796036897847625
255,-106.8424,-108.7922,10,2010,0,5,0,0.00022975829427442332,1.0923628342983183
256,-106.8424,-108.7922,15,5675,0,21,0,0.000352024138798089,1.0951303327466264
257,-106.8424,-108.7922,20,10364,0,48,0,0.00042618933461190133,1.0920213804982863
258,-106.8424,-108.7922,25,14771,0,95,0,0.0005738898252354459,1.0892308064058187
259,-106.8424,-108.7922,30,19045,0,142,0,0.0006542452221669339,1.0877471849026004
260,-106.8424,-108.7922,35,23090,0,223,0,0.0008863803485899398,1.0917781266768687
261,-106.8424,-108.7922,40,26025,0,316,0,0.0011131307153626128,1.091674768567443
262,-106.8424,-108.7922,45,29729,0,415,0,0.0012704885411117847,1.0910129008161742
263,-106.8424,-108.7922,50,33989,0,514,0,0.001365641107391466,1.0903050108932462
264,-106.8424,-108.7922,55,38414,0,596,0,0.0013876213004526067,1.0894363836167558
265,-106.8424,-108.7922,60,42953,0,670,0,0.0013859440450948958,1.0888514247297927
266,-106.8424,-124.3339,1,9,0,6,0,0.3333333333333333,1.5
267,-106.8424,-124.3339,3,44,0,6,0,0.008298755186721992,1.0608575380359613
268,-106.8424,-124.3339,5,242,0,10,0,0.003427004797806717,1.0829335161069225
269,-106.8424,-124.3339,10,2059,0,49,0,0.002256712568507346,1.0948279832358494
270,-106.8424,-124.3339,15,5733,0,72,0,0.0012081145024078392,1.0961961172542243
271,-106.8424,-124.3339,20,10439,0,114,0,0.0010128741637124503,1.0927490648683709
272,-106.8424,-124.3339,25,14845,0,169,0,0.001021376380217934,1.089717942984232
273,-106.8424,-124.3339,30,19129,0,235,0,0.0010831489675516225,1.088168325958702
274,-106.8424,-124.3339,35,23271,0,410,0,0.0016308411958441394,1.0925641596792415
275,-106.8424,-124.3339,40,26290,0,627,0,0.0022107122583465847,1.0926947771482165
276,-106.8424,-124.3339,45,30119,0,816,0,0.0025011034279829336,1.0923170761610514
277,-106.8424,-124.3339,50,34450,0,994,0,0.00264418664659142,1.0916420824698938
278,-106.8424,-124.3339,55,38973,0,1157,0,0.0026972652015488877,1.0908561077787078
279,-106.8424,-124.3339,60,43568,0,1301,0,0.00269464178455293,1.0902383960564197
280,-122.1056,-62.167,1,7,0,4,0,0.2,1.35
281,-122.1056,-62.167,3,46,0,8,0,0.011095700416088766,1.0638002773925104
282,-122.1056,-62.167,5,250,0,17,0,0.00584192439862543,1.0859106529209621
283,-122.1056,-62.167,10,2107,0,78,0,0.003600276944380337,1.097253634894992
284,-122.1056,-62.167,15,5813,0,138,0,0.002318665255305207,1.0976695733991968
285,-122.1056,-62.167,20,10566,0,200,0,0.0017789795773144525,1.0939834910695225
286,-122.1056,-62.167,25,15008,0,272,0,0.001645493042952208,1.0907924984875983
287,-122.1056,-62.167,30,19297,0,327,0,0.0015083582420015499,1.089011587143437
288,-122.1056,-62.167,35,23348,0,389,0,0.0015477843606138617,1.092898892677667
289,-122.1056,-62.167,40,26303,0,452,0,0.0015937603576793157,1.0927448643540687
290,-122.1056,-62.167,45,29977,0,514,0,0.0015747645512533778,1.0918418617761139
291,-122.1056,-62.167,50,34217,0,591,0,0.0015711733554520514,1.0909658861311384
292,-122.1056,-62.167,55,38652,0,666,0,0.0015514566454059645,1.090040393781128
293,-122.1056,-62.167,60,43219,0,737,0,0.0015253777741902768,1.089450884698412
294,-122.1056,-77.7087,1,7,0,4,0,0.2,1.35
295,-122.1056,-77.7087,3,48,0,10,0,0.013908205841446454,1.066759388038943
296,-122.1056,-77.7087,5,249,0,17,0,0.005839917554105119,1.0855376159395396
297,-122.1056,-77.7087,10,2109,0,77,0,0.003554447675760513,1.0973549369893367
298,-122.1056,-77.7087,15,5800,0,138,0,0.0023181589114732067,1.0974298672938014
299,-122.1056,-77.7087,20,10524,0,196,0,0.0017427489196735013,1.0935749470951222
300,-122.1056,-77.7087,25,14972,0,257,0,0.0015544104127352785,1.0905549910485315
301,-122.1056,-77.7087,30,19261,0,302,0,0.0013928090468020736,1.088830778312764
302,-122.1056,-77.7087,35,23332,0,369,0,0.0014681132953772336,1.0928293208881887
303,-122.1056,-77.7087,40,26236,0,429,0,0.0015123046606479995,1.0924867717407014
304,-122.1056,-77.7087,45,29935,0,495,0,0.0015163582894253155,1.091701384634236
305,-122.1056,-77.7087,50,34178,0,577,0,0.0015337953326900432,1.0908527848885274
306,-122.1056,-77.7087,55,38576,0,654,0,0.0015232327937580064,1.089847443810411
307,-122.1056,-77.7087,60,43178,0,727,0,0.0015045529801324504,1.0893584437086092
308,-122.1056,-93.2504,1,7,0,4,0,0.2,1.35
309,-122.1056,-93.2504,3,46,0,8,0,0.011095700416088766,1.0638002773925104
310,-122.1056,-93.2504,5,245,0,16,0,0.005488850771869639,1.0840480274442539
311,-122.1056,-93.2504,10,2105,0,84,0,0.0038768634328702634,1.0971523515022845
312,-122.1056,-93.2504,15,5812,0,145,0,0.0024362377768070162,1.0976511307503611
313,-122.1056,-93.2504,20,10541,0,208,0,0.0018497274319913917,1.0937402733683714
314,-122.1056,-93.2504,25,14966,0,278,0,0.0016813634769145165,1.090515416530585
315,-122.1056,-93.2504,30,19255,0,334,0,0.0015403488382818194,1.08880064934466
316,-122.1056,-93.2504,35,23354,0,409,0,0.0016274008140983046,1.0929249843825228
317,-122.1056,-93.2504,40,26322,0,492,0,0.0017349173269578647,1.0928180769922458
318,-122.1056,-93.2504,45,30001,0,581,0,0.0017801663122675212,1.091922150661511
319,-122.1056,-93.2504,50,34229,0,692,0,0.0018397405221460095,1.091000691231988
320,-122.1056,-93.2504,55,38658,0,802,0,0.001868296728384133,1.0900556295833839
321,-122.1056,-93.2504,60,43270,0,883,0,0.001827748660754945,1.0895658941685917
322,-122.1056,-108.7922,1,7,0,4,0,0.2,1.35
323,-122.1056,-108.7922,3,46,0,9,0,0.012482662968099861,1.0638002773925104
324,-122.1056,-108.7922,5,250,0,17,0,0.00584192439862543,1.0859106529209621
325,-122.1056,-108.7922,10,2104,0,75,0,0.00346132545689496,1.0971017168174266
326,-122.1056,-108.7922,15,5802,0,139,0,0.00233503561349281,1.0974667383416208
327,-122.1056,-108.7922,20,10508,0,192,0,0.0017069397770309916,1.093419391547092
328,-122.1056,-108.7922,25,14910,0,244,0,0.0014752294465471166,1.0901461928197438
329,-122.1056,-108.7922,30,19221,0,312,0,0.0014386631499345224,1.0886299500156777
330,-122.1056,-108.7922,35,23366,0,433,0,0.0017229784846543499,1.0929771715298695
331,-122.1056,-108.7922,40,26408,0,596,0,0.0021022853534908167,1.09314958324662
332,-122.1056,-108.7922,45,30164,0,756,0,0.002317518415994556,1.0924677585979627
333,-122.1056,-108.7922,50,34485,0,929,0,0.002471507167104745,1.0917437294484469
