,Ex,Ey,time,superpos,ratio,super_point_different,ratio2,percentage,rho
46,-61.0528,-108.7922,35,268593,0,3974,0,0.05417194890879101,4.661350345560872
47,-61.0528,-108.7922,40,294772,0,5145,0,0.06686941942527391,4.8311433436009406
48,-61.0528,-108.7922,45,329239,0,6201,0,0.07569025706125039,5.018736420672314
49,-61.0528,-108.7922,50,369056,0,7126,0,0.08121723273307499,5.206245726008662
50,-61.0528,-108.7922,55,411585,0,7891,0,0.08381840584636302,5.3718665023793335
51,-61.0528,-108.7922,60,454486,0,8513,0,0.08435060045182513,5.503249970274662
52,-61.0528,-124.3339,1,13,0,6,0,0.4,1.8666666666666667
53,-61.0528,-124.3339,5,3357,0,80,0,0.07722007722007722,4.2403474903474905
54,-61.0528,-124.3339,10,24877,0,467,0,0.06896042528056705,4.6735085646780865
55,-61.0528,-124.3339,15,67919,0,1192,0,0.0663290857492627,4.779366757553837
56,-61.0528,-124.3339,20,126438,0,2281,0,0.0682382505160499,4.782511143686242
57,-61.0528,-124.3339,25,184111,0,3736,0,0.07611131483518722,4.7507843376930285
58,-61.0528,-124.3339,30,237563,0,5271,0,0.08258260610713335,4.721982859918216
59,-61.0528,-124.3339,35,272142,0,6914,0,0.09904025211287781,4.898324022346369
60,-61.0528,-124.3339,40,299077,0,8569,0,0.11797180461479156,5.117476182609175
61,-61.0528,-124.3339,45,334347,0,10219,0,0.13302871722773307,5.352456455518238
62,-61.0528,-124.3339,50,374695,0,11538,0,0.14053422004604085,5.563829916809783
63,-61.0528,-124.3339,55,417614,0,12651,0,0.14357373886398456,5.739420076036997
64,-61.0528,-124.3339,60,460881,0,13609,0,0.14396640184493648,5.875551418083339
65,-76.316,-62.167,1,3,0,0,0,0.0,1.12
66,-76.316,-62.167,5,3237,0,0,0,0.0,3.800173010380623
67,-76.316,-62.167,10,24293,0,0,0,0.0,4.30247417074497
68,-76.316,-62.167,15,66664,0,0,0,0.0,4.467387912202226
69,-76.316,-62.167,20,124035,0,19,0,0.0005302818866871337,4.46176388501256
70,-76.316,-62.167,25,180291,0,82,0,0.001549918723774241,4.407760934487582
71,-76.316,-62.167,30,232167,0,301,0,0.004348265749823036,4.353899715412507
72,-76.316,-62.167,35,265017,0,517,0,0.006719958406447001,4.444687073503607
73,-76.316,-62.167,40,290156,0,705,0,0.008644261068945645,4.557708105987223
74,-76.316,-62.167,45,323676,0,854,0,0.009761227125695802,4.699619380722148
75,-76.316,-62.167,50,362672,0,1008,0,0.010709277123794145,4.8531299137308235
76,-76.316,-62.167,55,404480,0,1140,0,0.011259370462918153,4.994903653369416
77,-76.316,-62.167,60,446874,0,1263,0,0.011636691973170193,5.117288273015405
78,-76.316,-77.7087,1,4,0,0,0,0.0,1.1666666666666667
79,-76.316,-77.7087,5,3231,0,0,0,0.0,3.780550774526678
80,-76.316,-77.7087,10,24272,0,0,0,0.0,4.290226379286973
81,-76.316,-77.7087,15,66579,0,0,0,0.0,4.447724095075346
82,-76.316,-77.7087,20,123942,0,39,0,0.0010856554296690144,4.450212955488127
83,-76.316,-77.7087,25,180260,0,204,0,0.003853637342501464,4.405179741957421
84,-76.316,-77.7087,30,232426,0,631,0,0.009149701293428455,4.370251145525201
85,-76.316,-77.7087,35,265454,0,978,0,0.01278464796465267,4.470077649088865
86,-76.316,-77.7087,40,290742,0,1284,0,0.015857529238863296,4.5906929641476575
87,-76.316,-77.7087,45,324341,0,1520,0,0.017506680180595226,4.735614576614761
88,-76.316,-77.7087,50,363426,0,1749,0,0.018731926743065223,4.89232087394238
89,-76.316,-77.7087,55,405284,0,1956,0,0.019473343620887054,5.034884762805516
90,-76.316,-77.7087,60,447716,0,2152,0,0.019982543131465077,5.1572975281817
91,-76.316,-93.2504,1,3,0,0,0,0.0,1.12
92,-76.316,-93.2504,5,3235,0,0,0,0.0,3.7936096718480137
93,-76.316,-93.2504,10,24335,0,0,0,0.0,4.327180749248018
94,-76.316,-93.2504,15,66671,0,7,0,0.0003642229044175035,4.469015037202768
95,-76.316,-93.2504,20,124239,0,191,0,0.005361253017459159,4.487312636838264
96,-76.316,-93.2504,25,180990,0,782,0,0.014978834255942689,4.466776485911851
97,-76.316,-93.2504,30,233712,0,1798,0,0.0265669789296374,4.453293537043057
98,-76.316,-93.2504,35,267130,0,2544,0,0.03400069498275908,4.5702066237202965
99,-76.316,-93.2504,40,292716,0,3122,0,0.039520488119802015,4.705406534425358
100,-76.316,-93.2504,45,326601,0,3601,0,0.04258313230216167,4.8621753937845895
101,-76.316,-93.2504,50,365877,0,4028,0,0.04430317095436597,5.024208361288619
102,-76.316,-93.2504,55,407948,0,4411,0,0.045111013387058835,5.172057966271566
103,-76.316,-93.2504,60,450580,0,4792,0,0.0457121053133645,5.298197080988267
104,-76.316,-108.7922,1,3,0,0,0,0.0,1.12
105,-76.316,-108.7922,5,3238,0,0,0,0.0,3.8034632034632034
106,-76.316,-108.7922,10,24306,0,17,0,0.0023151300558354898,4.310091243361024
107,-76.316,-108.7922,15,66864,0,256,0,0.013455271733417429,4.514348785871965
108,-76.316,-108.7922,20,125165,0,1161,0,0.03345821325648415,4.607060518731989
109,-76.316,-108.7922,25,182915,0,2701,0,0.05371703591742572,4.637782904419076
110,-76.316,-108.7922,30,236498,0,4366,0,0.06728102077297664,4.644486223263268
111,-76.316,-108.7922,35,270611,0,5654,0,0.0792531643795293,4.7932044686786
112,-76.316,-108.7922,40,296858,0,6822,0,0.09113619664685058,4.965773829403513
113,-76.316,-108.7922,45,331452,0,7920,0,0.09935644123292312,5.158067065597832
114,-76.316,-108.7922,50,371361,0,8891,0,0.1040674196757769,5.346708023643706
115,-76.316,-108.7922,55,413963,0,9774,0,0.10651003639692261,5.5110716387333
116,-76.316,-108.7922,60,457024,0,10509,0,0.1068139775984388,5.645213749923769
117,-76.316,-124.3339,1,14,0,6,0,0.42857142857142855,2.0
118,-76.316,-124.3339,5,3335,0,85,0,0.08034026465028356,4.1521739130434785
119,-76.316,-124.3339,10,24894,0,512,0,0.07579570688378978,4.685270170244263
120,-76.316,-124.3339,15,68153,0,1425,0,0.08034053109319501,4.842419800417207
121,-76.316,-124.3339,20,127138,0,2877,0,0.08790906590888257,4.884804595593852
122,-76.316,-124.3339,25,185395,0,4811,0,0.10064432450525082,4.878394209447303
123,-76.316,-124.3339,30,239357,0,6804,0,0.10968355552689697,4.858543033546661
124,-76.316,-124.3339,35,274297,0,8616,0,0.12735200650358436,5.054349272041978
125,-76.316,-124.3339,40,301311,0,10210,0,0.14502428908269652,5.27986420840317
126,-76.316,-124.3339,45,336703,0,11857,0,0.15923558325051704,5.521809782170772
127,-76.316,-124.3339,50,377181,0,13266,0,0.16662689191735225,5.737562017207813
128,-76.316,-124.3339,55,420232,0,14520,0,0.16983052036913576,5.915166614033241
129,-76.316,-124.3339,60,463674,0,15565,0,0.16967166652132207,6.054438824452777
130,-91.5792,-62.167,1,3,0,0,0,0.0,1.12
131,-91.5792,-62.167,5,3239,0,0,0,0.0,3.8067590987868285
132,-91.5792,-62.167,10,24317,0,1,0,0.00013638843426077467,4.316557555919258
133,-91.5792,-62.167,15,66646,0,5,0,0.00025982124298482646,4.4632093119933485
134,-91.5792,-62.167,20,124247,0,135,0,0.003790218428884272,4.488320512100623
135,-91.5792,-62.167,25,180700,0,485,0,0.009238623159418634,4.442101453416385
136,-91.5792,-62.167,30,232922,0,1033,0,0.015087340071274172,4.401910381492084
137,-91.5792,-62.167,35,266046,0,1551,0,0.02043316733855031,4.5049403209232475
138,-91.5792,-62.167,40,291511,0,2050,0,0.02556045983890676,4.634709857609536
139,-91.5792,-62.167,45,325366,0,2575,0,0.030012004801920768,4.792188720148253
140,-91.5792,-62.167,50,364647,0,2998,0,0.03253426515751663,4.957145492626073
141,-91.5792,-62.167,55,406697,0,3375,0,0.034079893367800304,5.106723079408676
142,-91.5792,-62.167,60,449265,0,3672,0,0.03459418719675915,5.232559235008715
143,-91.5792,-77.7087,1,3,0,0,0,0.0,1.12
144,-91.5792,-77.7087,5,3247,0,0,0,0.0,3.8333333333333335
145,-91.5792,-77.7087,10,24317,0,1,0,0.00013638843426077467,4.316557555919258
146,-91.5792,-77.7087,15,66607,0,11,0,0.0005704506560182544,4.454182440491625
147,-91.5792,-77.7087,20,124198,0,228,0,0.00639246362183531,4.482154372389043
148,-91.5792,-77.7087,25,180946,0,869,0,0.016631260645729267,4.4630150619126905
149,-91.5792,-77.7087,30,233715,0,1804,0,0.02665681566309568,4.453490949390469
150,-91.5792,-77.7087,35,267038,0,2478,0,0.033077929358998316,4.564594067864484
151,-91.5792,-77.7087,40,292639,0,3058,0,0.03867263575890938,4.700824544097934
152,-91.5792,-77.7087,45,326572,0,3646,0,0.04310049294858913,4.860508552717128
153,-91.5792,-77.7087,50,365901,0,4137,0,0.04551405467847516,5.025534957918477
154,-91.5792,-77.7087,55,408000,0,4566,0,0.04672103469799138,5.174809933591871
155,-91.5792,-77.7087,60,450638,0,4951,0,0.04725499179170007,5.3011300729202455
156,-91.5792,-93.2504,1,3,0,0,0,0.0,1.12
157,-91.5792,-93.2504,5,3242,0,0,0,0.0,3.8166811468288446
158,-91.5792,-93.2504,10,24329,0,1,0,0.0001366120218579235,4.323633879781421
159,-91.5792,-93.2504,15,66725,0,82,0,0.00427863292460214,4.481607096269241
160,-91.5792,-93.2504,20,124840,0,713,0,0.020356887937187724,4.564311206281228
161,-91.5792,-93.2504,25,182286,0,2015,0,0.03957887293512208,4.580483589008269
162,-91.5792,-93.2504,30,235649,0,3565,0,0.054227955157359946,4.584505863920537
163,-91.5792,-93.2504,35,269419,0,4624,0,0.06375029297009636,4.714433430300691
164,-91.5792,-93.2504,40,295292,0,5455,0,0.07138090315489198,4.864016435273027
165,-91.5792,-93.2504,45,329498,0,6297,0,0.07710580773139701,5.034652919784001
166,-91.5792,-93.2504,50,369050,0,6979,0,0.07953638912315092,5.20588972716705
167,-91.5792,-93.2504,55,411423,0,7622,0,0.08082200496256865,5.362638644412868
168,-91.5792,-93.2504,60,454253,0,8194,0,0.08100279763140465,5.490574058147237
169,-91.5792,-108.7922,1,3,0,0,0,0.0,1.12
170,-91.5792,-108.7922,5,3246,0,0,0,0.0,3.829991281604185
171,-91.5792,-108.7922,10,24398,0,63,0,0.008688456764584195,4.3647772721004
172,-91.5792,-108.7922,15,67157,0,590,0,0.03149522233491699,4.584957027705119
173,-91.5792,-108.7922,20,126348,0,2203,0,0.06572783960378316,4.769669123131545
174,-91.5792,-108.7922,25,185002,0,4565,0,0.09471936922917315,4.838613964104161
175,-91.5792,-108.7922,30,239306,0,6798,0,0.10949681077250177,4.854551897429289
176,-91.5792,-108.7922,35,273930,0,8440,0,0.1240775043368322,5.0270794742877305
177,-91.5792,-108.7922,40,300479,0,9747,0,0.1368307269000758,5.218196366903445
178,-91.5792,-108.7922,45,335361,0,11014,0,0.14529576275658276,5.424054139623239
179,-91.5792,-108.7922,50,375530,0,12168,0,0.14973051460635445,5.620997711219944
180,-91.5792,-108.7922,55,418476,0,13262,0,0.15199477381866527,5.796121623325273
181,-91.5792,-108.7922,60,461878,0,14251,0,0.15236496600094085,5.938181584912115
182,-91.5792,-124.3339,1,13,0,6,0,0.4,1.8666666666666667
183,-91.5792,-124.3339,5,3349,0,88,0,0.0842911877394636,4.207854406130268
184,-91.5792,-124.3339,10,25024,0,634,0,0.09569811320754718,4.777207547169811
185,-91.5792,-124.3339,15,68803,0,2001,0,0.11710657224790777,5.026628430970914
186,-91.5792,-124.3339,20,128742,0,4098,0,0.13167111139671625,5.136554959354818
187,-91.5792,-124.3339,25,187696,0,6531,0,0.1435353069163315,5.1250961517329285
188,-91.5792,-124.3339,30,242321,0,8963,0,0.15173779816824393,5.102337943760687
189,-91.5792,-124.3339,35,277650,0,10846,0,0.16867282510652856,5.3179061304469535
190,-91.5792,-124.3339,40,304952,0,12502,0,0.18726501999670467,5.567816539596471
191,-91.5792,-124.3339,45,340744,0,14320,0,0.2033484329958393,5.83867028301217
192,-91.5792,-124.3339,50,381632,0,15909,0,0.21165717630780692,6.07732425097121
193,-91.5792,-124.3339,55,425151,0,17398,0,0.2159150140236789,6.276266474720147
194,-91.5792,-124.3339,60,468973,0,18666,0,0.21594918842625266,6.425604775732615
195,-106.8424,-62.167,1,3,0,0,0,0.0,1.12
196,-106.8424,-62.167,5,3242,0,0,0,0.0,3.8166811468288446
197,-106.8424,-62.167,10,24340,0,16,0,0.0021890819537556437,4.330140922150773
198,-106.8424,-62.167,15,66773,0,192,0,0.010043416854108908,4.492859758330282
199,-106.8424,-62.167,20,124830,0,823,0,0.02349079491936635,4.563008420151277
200,-106.8424,-62.167,25,182041,0,1873,0,0.03661349597310189,4.558546407068574
201,-106.8424,-62.167,30,235014,0,3078,0,0.04637218271664457,4.540647221887429
202,-106.8424,-62.167,35,268841,0,4225,0,0.05778884162437937,4.677162123346692
203,-106.8424,-62.167,40,295144,0,5474,0,0.07149107341091042,4.854614791887056
204,-106.8424,-62.167,45,329765,0,6693,0,0.08222358722358722,5.051167076167077
205,-106.8424,-62.167,50,369722,0,7727,0,0.08874061143395273,5.246066564071938
206,-106.8424,-62.167,55,412346,0,8641,0,0.09253290213422143,5.415643104205262
207,-106.8424,-62.167,60,455298,0,9301,0,0.09290594534121784,5.547886367268659
208,-106.8424,-77.7087,1,4,0,0,0,0.0,1.1666666666666667
209,-106.8424,-77.7087,5,3240,0,0,0,0.0,3.8100607111882048
210,-106.8424,-77.7087,10,24309,0,18,0,0.002452316076294278,4.3118528610354225
211,-106.8424,-77.7087,15,66695,0,215,0,0.01120083355040375,4.474602761135713
212,-106.8424,-77.7087,20,124925,0,1061,0,0.03036634230108758,4.575414997137951
213,-106.8424,-77.7087,25,182560,0,2572,0,0.05079289847344827,4.605268874538381
214,-106.8424,-77.7087,30,236267,0,4341,0,0.0666584770357631,4.628011608801806
215,-106.8424,-77.7087,35,270381,0,5692,0,0.07952941833983038,4.777801064677034
216,-106.8424,-77.7087,40,296780,0,6974,0,0.0930698090293996,4.960604806960885
217,-106.8424,-77.7087,45,331460,0,8241,0,0.10339376450661815,5.158584781381344
218,-106.8424,-77.7087,50,371494,0,9355,0,0.10966917540034231,5.355044430376779
219,-106.8424,-77.7087,55,414167,0,10298,0,0.11247023874533103,5.523350298158625
220,-106.8424,-77.7087,60,457180,0,11029,0,0.11227730835793545,5.6541789677288
221,-106.8424,-93.2504,1,3,0,0,0,0.0,1.12
222,-106.8424,-93.2504,5,3260,0,0,0,0.0,3.877316857899382
223,-106.8424,-93.2504,10,24362,0,24,0,0.0032935364347468094,4.343213942637574
224,-106.8424,-93.2504,15,67088,0,486,0,0.025848314009147964,4.56813104988831
225,-106.8424,-93.2504,20,126190,0,2091,0,0.0620935412026726,4.747290274684484
226,-106.8424,-93.2504,25,184735,0,4370,0,0.09017374437703768,4.8119557591515
227,-106.8424,-93.2504,30,239099,0,6706,0,0.10765600166958308,4.838419675394519
228,-106.8424,-93.2504,35,273711,0,8347,0,0.12231649594818364,5.010946498439354
229,-106.8424,-93.2504,40,300334,0,9711,0,0.13604841760181566,5.207596071673741
230,-106.8424,-93.2504,45,335321,0,11131,0,0.1467617741680291,5.421193502452402
231,-106.8424,-93.2504,50,375589,0,12376,0,0.15240065511593828,5.625081581637051
232,-106.8424,-93.2504,55,418542,0,13529,0,0.15517221604138232,5.80050925023226
233,-106.8424,-93.2504,60,461907,0,14546,0,0.15556720105237265,5.940023314759954
234,-106.8424,-108.7922,1,3,0,0,0,0.0,1.12
235,-106.8424,-108.7922,5,3257,0,0,0,0.0,3.8670774647887325
236,-106.8424,-108.7922,10,24554,0,249,0,0.03509513742071882,4.460747004933052
237,-106.8424,-108.7922,15,68171,0,1568,0,0.08849257858795644,4.847339014617078
238,-106.8424,-108.7922,20,128540,0,4125,0,0.13168395849960096,5.1034317637669595
239,-106.8424,-108.7922,25,188302,0,7164,0,0.1595723354493819,5.194275531796414
240,-106.8424,-108.7922,30,243681,0,10042,0,0.1740109861546726,5.222582266197647
241,-106.8424,-108.7922,35,279087,0,12019,0,0.19118746520321322,5.439465521355285
242,-106.8424,-108.7922,40,306263,0,13471,0,0.20582123758594348,5.679343009931245
243,-106.8424,-108.7922,45,341863,0,15045,0,0.2170933017806124,5.932945658133964
244,-106.8424,-108.7922,50,382926,0,16620,0,0.2249898470285637,6.183782320292406
245,-106.8424,-108.7922,55,426661,0,18154,0,0.22959983811402843,6.396127384023878
246,-106.8424,-108.7922,60,470710,0,19537,0,0.2306611570247934,6.557378984651712
247,-106.8424,-124.3339,1,13,0,6,0,0.4,1.8666666666666667
248,-106.8424,-124.3339,5,3367,0,110,0,0.10721247563352826,4.281676413255361
249,-106.8424,-124.3339,10,25513,0,1035,0,0.16867666232073011,5.157920469361147
250,-106.8424,-124.3339,15,70223,0,3085,0,0.19691070402757388,5.482223782472714
251,-106.8424,-124.3339,20,131399,0,5921,0,0.20800252933323965,5.615998032740814
252,-106.8424,-124.3339,25,191509,0,8870,0,0.21277106121665706,5.593863941661869
253,-106.8424,-124.3339,30,247018,0,11604,0,0.21341867137497242,5.5431104244831895
254,-106.8424,-124.3339,35,283119,0,13566,0,0.23058487583499057,5.812248228035286
255,-106.8424,-124.3339,40,310961,0,14872,0,0.24479852515143535,6.118531077166184
256,-106.8424,-124.3339,45,347508,0,16553,0,0.2600342460373565,6.459069701682455
257,-106.8424,-124.3339,50,389254,0,18351,0,0.2716976103757662,6.763139972165467
258,-106.8424,-124.3339,55,433656,0,20183,0,0.2800355195426859,7.01689953241852
259,-106.8424,-124.3339,60,478275,0,21866,0,0.28347702080767484,7.200492642769171
260,-122.1056,-62.167,1,14,0,7,0,0.5,2.0
261,-122.1056,-62.167,5,3290,0,38,0,0.03445149592021759,3.982774252039891
262,-122.1056,-62.167,10,24641,0,274,0,0.039098173515981736,4.516124429223744
263,-122.1056,-62.167,15,67460,0,808,0,0.0438415626695605,4.6603364080303855
264,-122.1056,-62.167,20,126031,0,1867,0,0.05518117869598629,4.72498078855589
265,-122.1056,-62.167,25,183824,0,3462,0,0.07011929597148239,4.723168533408948
266,-122.1056,-62.167,30,237537,0,5280,0,0.0826899284293612,4.720060138129766
267,-122.1056,-62.167,35,272126,0,6928,0,0.09921805631140262,4.897201615444104
268,-122.1056,-62.167,40,298948,0,8489,0,0.11666323094894523,5.108403765546623
269,-122.1056,-62.167,45,334125,0,10070,0,0.13071131879543094,5.337032710280374
270,-122.1056,-62.167,50,374502,0,11457,0,0.13922035628356866,5.550781344934017
271,-122.1056,-62.167,55,417424,0,12589,0,0.14256270879338656,5.727070947284978
272,-122.1056,-62.167,60,460645,0,13526,0,0.14273202131588666,5.860919115707276
273,-122.1056,-77.7087,1,13,0,6,0,0.4,1.8666666666666667
274,-122.1056,-77.7087,5,3299,0,41,0,0.037477148080438755,4.015539305301646
275,-122.1056,-77.7087,10,24641,0,277,0,0.03952625570776256,4.516124429223744
276,-122.1056,-77.7087,15,67494,0,888,0,0.04827136333985649,4.668949771689498
277,-122.1056,-77.7087,20,126300,0,2193,0,0.06533591538805303,4.762848204975421
278,-122.1056,-77.7087,25,184586,0,4194,0,0.08627676863261402,4.797206393614614
279,-122.1056,-77.7087,30,238916,0,6418,0,0.10273073598617025,4.824246886704869
280,-122.1056,-77.7087,35,273697,0,8140,0,0.11925866236905722,5.009918687275658
281,-122.1056,-77.7087,40,300618,0,9668,0,0.1359870595681834,5.228398621562698
282,-122.1056,-77.7087,45,335916,0,11305,0,0.15023455461202143,5.464059323047483
283,-122.1056,-77.7087,50,376395,0,12749,0,0.1585676795064738,5.68147162348727
284,-122.1056,-77.7087,55,419405,0,13966,0,0.16178583012835365,5.858498216023354
285,-122.1056,-77.7087,60,462727,0,15007,0,0.16191750374933914,5.992576847965647
286,-122.1056,-93.2504,1,14,0,7,0,0.5,2.0
287,-122.1056,-93.2504,5,3293,0,38,0,0.034545454545454546,3.9936363636363637
288,-122.1056,-93.2504,10,24726,0,341,0,0.04925610284558717,4.571573017477972
289,-122.1056,-93.2504,15,68008,0,1279,0,0.0715244379823286,4.803154009618611
290,-122.1056,-93.2504,20,127712,0,3271,0,0.10173234223867135,4.972008832768326
291,-122.1056,-93.2504,25,187055,0,6028,0,0.13064019765073034,5.053898834034069
292,-122.1056,-93.2504,30,242054,0,8708,0,0.14675744910341107,5.079378454900903
293,-122.1056,-93.2504,35,277322,0,10538,0,0.16305121460622002,5.2909175305585645
294,-122.1056,-93.2504,40,304488,0,12098,0,0.17996281145407214,5.52938638899219
295,-122.1056,-93.2504,45,340064,0,13833,0,0.19455422567896372,5.7828300586489645
296,-122.1056,-93.2504,50,380822,0,15417,0,0.20292468476057599,6.012530602574565
297,-122.1056,-93.2504,55,424215,0,16861,0,0.20684790342763207,6.20419805186839
298,-122.1056,-93.2504,60,467905,0,18169,0,0.2076338494943146,6.347180161133649
299,-122.1056,-108.7922,1,13,0,6,0,0.4,1.8666666666666667
300,-122.1056,-108.7922,5,3304,0,39,0,0.03581267217630854,4.033976124885216
301,-122.1056,-108.7922,10,25078,0,653,0,0.09937604626388677,4.816466291279866
302,-122.1056,-108.7922,15,69430,0,2479,0,0.1506075334143378,5.218104495747266
303,-122.1056,-108.7922,20,130403,0,5352,0,0.18165772859955195,5.42614214920915
304,-122.1056,-108.7922,25,190553,0,8359,0,0.1960181971672451,5.468459806772348
305,-122.1056,-108.7922,30,246410,0,11287,0,0.20529283375773008,5.481811567842852
306,-122.1056,-108.7922,35,282359,0,13113,0,0.22004262245565753,5.738123605121407
307,-122.1056,-108.7922,40,310038,0,14503,0,0.23515200648561005,6.0269639237940815
308,-122.1056,-108.7922,45,346412,0,16321,0,0.25205009806495454,6.349744413386253
309,-122.1056,-108.7922,50,388094,0,18184,0,0.2646793397572123,6.648947628889989
310,-122.1056,-108.7922,55,432378,0,19974,0,0.272307126010552,6.8946435631416065
311,-122.1056,-108.7922,60,476875,0,21619,0,0.27527853823136184,7.072133443687528
312,-122.1056,-124.3339,1,18,0,3,0,0.3,2.8
313,-122.1056,-124.3339,5,3508,0,172,0,0.1943502824858757,4.9638418079096045
314,-122.1056,-124.3339,10,26106,0,1289,0,0.23254555294966625,5.709723976186181
315,-122.1056,-124.3339,15,71354,0,3521,0,0.24222619702806825,5.908778205833792
316,-122.1056,-124.3339,20,132960,0,6468,0,0.24040141237688162,5.941832373164839
317,-122.1056,-124.3339,25,193527,0,9383,0,0.23652634232417444,5.878421981346105
318,-122.1056,-124.3339,30,249572,0,12113,0,0.23376046933498013,5.816318653749662
319,-122.1056,-124.3339,35,286042,0,13796,0,0.24675371132176713,6.116115185118941
320,-122.1056,-124.3339,40,314227,0,14749,0,0.2565668162683088,6.466148279581115
321,-122.1056,-124.3339,45,351296,0,16332,0,0.27279560373482103,6.867744575656851
322,-122.1056,-124.3339,50,393634,0,18184,0,0.2878946201830214,7.23213324467243
323,-122.1056,-124.3339,55,438545,0,20097,0,0.29913372231483687,7.527521433674685
324,-122.1056,-124.3339,60,483595,0,21948,0,0.3056186033558449,7.733899603146975
