,Ex,Ey,time,superpos,ratio,super_point_different,ratio2,percentage,rho
61,-61.0528,-124.3339,20,15394,0,130,0,0.0012094935943358484,1.1432226491631234
62,-61.0528,-124.3339,25,21929,0,203,0,0.001282780410742496,1.1385718799368088
63,-61.0528,-124.3339,30,29307,0,322,0,0.001558235419368576,1.1418236193647044
64,-61.0528,-124.3339,35,39882,0,704,0,0.003000200297463041,1.1699630515105413
65,-61.0528,-124.3339,40,54273,0,1225,0,0.004794651908271459,1.2124246065449935
66,-61.0528,-124.3339,45,73072,0,1586,0,0.005601132940382897,1.2580617819796085
67,-61.0528,-124.3339,50,95054,0,1940,0,0.006155505846144083,1.3016007488141133
68,-61.0528,-124.3339,55,118377,0,2159,0,0.006179181966748617,1.3388017710411306
69,-61.0528,-124.3339,60,142054,0,2347,0,0.006109226832702975,1.3697657045133311
70,-76.316,-62.167,1,0,0,0,0,0.0,1.0
71,-76.316,-62.167,3,41,0,0,0,0.0,1.056473829201102
72,-76.316,-62.167,5,304,0,0,0,0.0,1.1064425770308124
73,-76.316,-62.167,10,2955,0,0,0,0.0,1.142437096307722
74,-76.316,-62.167,15,8304,0,2,0,3.5132096683530073e-05,1.1458684654300169
75,-76.316,-62.167,20,15241,0,36,0,0.0003344605893938831,1.1415976067486715
76,-76.316,-62.167,25,21834,0,115,0,0.0007262622754112854,1.137888787142
77,-76.316,-62.167,30,29210,0,242,0,0.0011705467227110249,1.141287891613178
78,-76.316,-62.167,35,39518,0,290,0,0.0012339637895453482,1.1681509690870795
79,-76.316,-62.167,40,53295,0,291,0,0.00113463120586733,1.207801271878692
80,-76.316,-62.167,45,71761,0,294,0,0.0010335081626052843,1.2522638750228496
81,-76.316,-62.167,50,93429,0,298,0,0.0009406862590359544,1.2949240821995645
82,-76.316,-62.167,55,116510,0,306,0,0.0008711346956437572,1.331685958789066
83,-76.316,-62.167,60,139972,0,311,0,0.0008051675706463346,1.3623823639823434
84,-76.316,-77.7087,1,0,0,0,0,0.0,1.0
85,-76.316,-77.7087,3,42,0,0,0,0.0,1.0579310344827586
86,-76.316,-77.7087,5,297,0,0,0,0.0,1.1037373384561648
87,-76.316,-77.7087,10,2939,0,0,0,0.0,1.141556690106926
88,-76.316,-77.7087,15,8328,0,1,0,1.757345705047097e-05,1.1463517503163223
89,-76.316,-77.7087,20,15267,0,38,0,0.0003531270328036428,1.14187343183719
90,-76.316,-77.7087,25,21773,0,115,0,0.0007259826016691287,1.1374506016186257
91,-76.316,-77.7087,30,29115,0,235,0,0.0011361658512057862,1.1407636968419423
92,-76.316,-77.7087,35,39390,0,292,0,0.0012417975444729377,1.167515086564346
93,-76.316,-77.7087,40,53210,0,300,0,0.001169335349787181,1.207401113207253
94,-76.316,-77.7087,45,71700,0,312,0,0.001096549033666164,1.2519954029290512
95,-76.316,-77.7087,50,93283,0,327,0,0.0010317540449806901,1.2943275614004088
96,-76.316,-77.7087,55,116336,0,341,0,0.0009702936489870248,1.3310266332802185
97,-76.316,-77.7087,60,139937,0,363,0,0.0009397085091511558,1.3622589246421082
98,-76.316,-93.2504,1,0,0,0,0,0.0,1.0
99,-76.316,-93.2504,3,43,0,0,0,0.0,1.0593922651933703
100,-76.316,-93.2504,5,305,0,0,0,0.0,1.106830122591944
101,-76.316,-93.2504,10,2975,0,0,0,0.0,1.1435395155842902
102,-76.316,-93.2504,15,8312,0,2,0,3.513703443429375e-05,1.1460295151089248
103,-76.316,-93.2504,20,15185,0,36,0,0.00033428666939048395,1.1410039742970695
104,-76.316,-93.2504,25,21669,0,124,0,0.0007822850293356886,1.1367043088764115
105,-76.316,-93.2504,30,29015,0,256,0,0.0012370974600842773,1.1402124328294738
106,-76.316,-93.2504,35,39342,0,347,0,0.0014753965925566879,1.1672768090615713
107,-76.316,-93.2504,40,53235,0,391,0,0.0015241822625725546,1.2075187794067774
108,-76.316,-93.2504,45,71669,0,445,0,0.0015638178240089964,1.2518590104020242
109,-76.316,-93.2504,50,93389,0,511,0,0.0016128523182779408,1.2947605971656724
110,-76.316,-93.2504,55,116557,0,562,0,0.0016001412224281716,1.331864164524129
111,-76.316,-93.2504,60,140088,0,614,0,0.0015901009740015902,1.3627916372083628
112,-76.316,-108.7922,1,0,0,0,0,0.0,1.0
113,-76.316,-108.7922,3,43,0,0,0,0.0,1.0593922651933703
114,-76.316,-108.7922,5,303,0,0,0,0.0,1.1060553027651383
115,-76.316,-108.7922,10,2944,0,0,0,0.0,1.141831671243436
116,-76.316,-108.7922,15,8290,0,3,0,5.268518843735731e-05,1.1455867373818973
117,-76.316,-108.7922,20,15219,0,44,0,0.0004087016292333129,1.141364320347768
118,-76.316,-108.7922,25,21755,0,124,0,0.0007827096904509418,1.1373213654496794
119,-76.316,-108.7922,30,29134,0,283,0,0.0013683594675486057,1.1408684972705339
120,-76.316,-108.7922,35,39500,0,436,0,0.0018550586513383226,1.1680615062565682
121,-76.316,-108.7922,40,53508,0,643,0,0.0025091899569964645,1.2088051885209437
122,-76.316,-108.7922,45,72226,0,842,0,0.0029647574145343536,1.2543142149906867
123,-76.316,-108.7922,50,94034,0,1014,0,0.0032069832534750227,1.2974018375318248
124,-76.316,-108.7922,55,117221,0,1149,0,0.003277659711029653,1.3343869007716336
125,-76.316,-108.7922,60,140824,0,1247,0,0.0032355741911713194,1.3653941458680914
126,-76.316,-124.3339,1,11,0,8,0,0.5,1.6875
127,-76.316,-124.3339,3,56,0,9,0,0.012658227848101266,1.078762306610408
128,-76.316,-124.3339,5,328,0,17,0,0.006002824858757062,1.115819209039548
129,-76.316,-124.3339,10,3048,0,82,0,0.00397036750108943,1.147581465162446
130,-76.316,-124.3339,15,8435,0,103,0,0.0018134760638766133,1.1485113650368857
131,-76.316,-124.3339,20,15352,0,156,0,0.0014508253894443153,1.1427760985817252
132,-76.316,-124.3339,25,21943,0,255,0,0.0016115169746454662,1.138672615586845
133,-76.316,-124.3339,30,29375,0,463,0,0.0022413058632174115,1.1421994810626597
134,-76.316,-124.3339,35,40047,0,923,0,0.003936269116279863,1.1707863156009315
135,-76.316,-124.3339,40,54457,0,1462,0,0.005726394290839727,1.2132983952778789
136,-76.316,-124.3339,45,73222,0,1874,0,0.00662174433847926,1.258728582685234
137,-76.316,-124.3339,50,95168,0,2230,0,0.0070782190819899,1.3020717280694236
138,-76.316,-124.3339,55,118519,0,2471,0,0.007075019255161671,1.3393460975728475
139,-76.316,-124.3339,60,142223,0,2681,0,0.006981698107311383,1.370368537827731
140,-91.5792,-62.167,1,0,0,0,0,0.0,1.0
141,-91.5792,-62.167,3,43,0,0,0,0.0,1.0593922651933703
142,-91.5792,-62.167,5,309,0,0,0,0.0,1.108383023500526
143,-91.5792,-62.167,10,2987,0,3,0,0.00014482958385632905,1.1442019889929516
144,-91.5792,-62.167,15,8329,0,37,0,0.0006502293376447639,1.1463718960336011
145,-91.5792,-62.167,20,15403,0,148,0,0.0013770772465898729,1.143318383981242
146,-91.5792,-62.167,25,22042,0,329,0,0.0020804745252534194,1.1393854695612033
147,-91.5792,-62.167,30,29532,0,534,0,0.002586971160600526,1.1430682253087168
148,-91.5792,-62.167,35,39844,0,632,0,0.0026929255312349537,1.1697736152951352
149,-91.5792,-62.167,40,53669,0,636,0,0.002483434011331644,1.209565125714085
150,-91.5792,-62.167,45,72118,0,648,0,0.0022807987019158003,1.2538374086184625
151,-91.5792,-62.167,50,93844,0,663,0,0.0020956143816673253,1.2966226787830897
152,-91.5792,-62.167,55,116856,0,693,0,0.0019748090732930584,1.3329989741251567
153,-91.5792,-62.167,60,140352,0,729,0,0.0018892128279883382,1.363724003887269
154,-91.5792,-77.7087,1,0,0,0,0,0.0,1.0
155,-91.5792,-77.7087,3,43,0,0,0,0.0,1.0593922651933703
156,-91.5792,-77.7087,5,306,0,0,0,0.0,1.107217939733707
157,-91.5792,-77.7087,10,2951,0,5,0,0.00024096385542168674,1.1422168674698796
158,-91.5792,-77.7087,15,8286,0,35,0,0.0006146173567941559,1.1455062690970392
159,-91.5792,-77.7087,20,15331,0,146,0,0.0013575586260762837,1.1425529540847637
160,-91.5792,-77.7087,25,21942,0,329,0,0.0020791597414005574,1.1386654195921309
161,-91.5792,-77.7087,30,29407,0,540,0,0.0026144550313734606,1.1423764427918506
162,-91.5792,-77.7087,35,39662,0,650,0,0.0027674766148226048,1.1688671653801448
163,-91.5792,-77.7087,40,53471,0,673,0,0.0026258803332097776,1.208630679490431
164,-91.5792,-77.7087,45,72042,0,696,0,0.0024490916192507046,1.2535020954512346
165,-91.5792,-77.7087,50,93666,0,734,0,0.002318727037810414,1.295893578642439
166,-91.5792,-77.7087,55,116663,0,774,0,0.0022044185205332754,1.332266250466374
167,-91.5792,-77.7087,60,140238,0,818,0,0.002119231377059968,1.3633212345429533
168,-91.5792,-93.2504,1,0,0,0,0,0.0,1.0
169,-91.5792,-93.2504,3,42,0,0,0,0.0,1.0579310344827586
170,-91.5792,-93.2504,5,313,0,0,0,0.0,1.1099402880224798
171,-91.5792,-93.2504,10,3016,0,6,0,0.000290065264684554,1.1458061397147692
172,-91.5792,-93.2504,15,8387,0,43,0,0.0007564429589233881,1.147541560383499
173,-91.5792,-93.2504,20,15379,0,152,0,0.0014139797949729298,1.1430631267558466
174,-91.5792,-93.2504,25,21956,0,354,0,0.0022373485523596442,1.1387661717955038
175,-91.5792,-93.2504,30,29420,0,567,0,0.0027453505769109723,1.1424483491582378
176,-91.5792,-93.2504,35,39756,0,723,0,0.0030795180107080337,1.169335156339846
177,-91.5792,-93.2504,40,53703,0,818,0,0.0031945263470317853,1.2097257315582493
178,-91.5792,-93.2504,45,72220,0,913,0,0.0032146868585150473,1.2542877162343447
179,-91.5792,-93.2504,50,94007,0,1028,0,0.0032509835173870696,1.297291057897866
180,-91.5792,-93.2504,55,117173,0,1105,0,0.003151712906050433,1.3342042138829389
181,-91.5792,-93.2504,60,140743,0,1192,0,0.0030922165381701964,1.3651072418051073
182,-91.5792,-108.7922,1,0,0,0,0,0.0,1.0
183,-91.5792,-108.7922,3,40,0,0,0,0.0,1.0550206327372764
184,-91.5792,-108.7922,5,305,0,0,0,0.0,1.106830122591944
185,-91.5792,-108.7922,10,2955,0,5,0,0.00024101031524149233,1.142437096307722
186,-91.5792,-108.7922,15,8325,0,37,0,0.0006501836329449804,1.1462913174126206
187,-91.5792,-108.7922,20,15418,0,152,0,0.0014144929694115895,1.1434779776472888
188,-91.5792,-108.7922,25,22035,0,347,0,0.002194202751922299,1.139335036422501
189,-91.5792,-108.7922,30,29518,0,591,0,0.0028629143596227346,1.142990704005658
190,-91.5792,-108.7922,35,39910,0,839,0,0.0035759495019669855,1.1701026753557835
191,-91.5792,-108.7922,40,53943,0,1078,0,0.00421385098290615,1.2108606341103028
192,-91.5792,-108.7922,45,72643,0,1323,0,0.004665251458111472,1.2561586256021102
193,-91.5792,-108.7922,50,94463,0,1525,0,0.0048296786125996026,1.2991645447750795
194,-91.5792,-108.7922,55,117643,0,1723,0,0.004920987167733404,1.3359951789748468
195,-91.5792,-108.7922,60,141255,0,1896,0,0.00492503350893052,1.3669227891898632
196,-91.5792,-124.3339,1,11,0,8,0,0.5,1.6875
197,-91.5792,-124.3339,3,53,0,9,0,0.012605042016806723,1.0742296918767507
198,-91.5792,-124.3339,5,324,0,15,0,0.005289139633286318,1.1142454160789845
199,-91.5792,-124.3339,10,3081,0,90,0,0.004364694471387003,1.1494180407371484
200,-91.5792,-124.3339,15,8449,0,141,0,0.0024831375587763944,1.1487945335751897
201,-91.5792,-124.3339,20,15511,0,268,0,0.002496134716763221,1.1444684537004266
202,-91.5792,-124.3339,25,22169,0,482,0,0.0030504398455793937,1.1403012467565343
203,-91.5792,-124.3339,30,29757,0,782,0,0.003792544884914207,1.1443155474941076
204,-91.5792,-124.3339,35,40462,0,1338,0,0.005716214311042376,1.172862080308966
205,-91.5792,-124.3339,40,54893,0,1945,0,0.007631251642975129,1.2153739313305059
206,-91.5792,-124.3339,45,73818,0,2433,0,0.008615103519338837,1.261385002708818
207,-91.5792,-124.3339,50,95870,0,2852,0,0.009072718538948747,1.3049794973103144
208,-91.5792,-124.3339,55,119247,0,3196,0,0.009169968639625397,1.3421436953596402
209,-91.5792,-124.3339,60,143033,0,3506,0,0.00914941256909033,1.3732652390173123
210,-106.8424,-62.167,1,0,0,0,0,0.0,1.0
211,-106.8424,-62.167,3,40,0,0,0,0.0,1.0550206327372764
212,-106.8424,-62.167,5,303,0,0,0,0.0,1.1060553027651383
213,-106.8424,-62.167,10,2951,0,33,0,0.0015903614457831326,1.1422168674698796
214,-106.8424,-62.167,15,8483,0,188,0,0.0033128337063208163,1.1494828102697845
215,-106.8424,-62.167,20,15694,0,496,0,0.0046275995260442425,1.146422473713182
216,-106.8424,-62.167,25,22486,0,820,0,0.0051999771708319325,1.1425935203211304
217,-106.8424,-62.167,30,30053,0,1101,0,0.0053473078903146214,1.1459606212784972
218,-106.8424,-62.167,35,40516,0,1303,0,0.005567971557621882,1.1731327211270977
219,-106.8424,-62.167,40,54363,0,1338,0,0.00523877949750003,1.2128518459062736
220,-106.8424,-62.167,45,72861,0,1421,0,0.0050146805567318825,1.25712501058694
221,-106.8424,-62.167,50,94645,0,1512,0,0.004791269242713278,1.299913807854893
222,-106.8424,-62.167,55,117788,0,1619,0,0.004625872887070414,1.3365486816690857
223,-106.8424,-62.167,60,141391,0,1728,0,0.004490224407279984,1.3674058560009978
224,-106.8424,-77.7087,1,0,0,0,0,0.0,1.0
225,-106.8424,-77.7087,3,43,0,0,0,0.0,1.0593922651933703
226,-106.8424,-77.7087,5,292,0,0,0,0.0,1.1018131101813111
227,-106.8424,-77.7087,10,2956,0,35,0,0.0016871535309713184,1.1424921667871777
228,-106.8424,-77.7087,15,8520,0,202,0,0.003561856397235153,1.1502327549724927
229,-106.8424,-77.7087,20,15700,0,495,0,0.004618528229004357,1.1464866529199362
230,-106.8424,-77.7087,25,22459,0,800,0,0.00507227998985544,1.1423979203652042
231,-106.8424,-77.7087,30,29964,0,1079,0,0.005238194643351279,1.1454654905406652
232,-106.8424,-77.7087,35,40365,0,1293,0,0.005521676744901097,1.1723762426975506
233,-106.8424,-77.7087,40,54273,0,1358,0,0.005315214115455218,1.2124246065449935
234,-106.8424,-77.7087,45,72928,0,1472,0,0.005195887060052735,1.2574223176056563
235,-106.8424,-77.7087,50,94649,0,1580,0,0.005006813068415882,1.299930284881326
236,-106.8424,-77.7087,55,117822,0,1699,0,0.004854923789983826,1.3366785348931574
237,-106.8424,-77.7087,60,141430,0,1830,0,0.00475575433280405,1.367544445512829
238,-106.8424,-93.2504,1,0,0,0,0,0.0,1.0
239,-106.8424,-93.2504,3,43,0,0,0,0.0,1.0593922651933703
240,-106.8424,-93.2504,5,308,0,0,0,0.0,1.1079943899018232
241,-106.8424,-93.2504,10,3012,0,31,0,0.0014983807820580985,1.1455846101793223
242,-106.8424,-93.2504,15,8563,0,203,0,0.003582205438599587,1.151105542712947
243,-106.8424,-93.2504,20,15690,0,498,0,0.00464608581264519,1.1463796915670743
244,-106.8424,-93.2504,25,22458,0,851,0,0.005395603629193322,1.1423906772084884
245,-106.8424,-93.2504,30,30021,0,1149,0,0.0055795658718982176,1.145782547467586
246,-106.8424,-93.2504,35,40523,0,1426,0,0.0060937566770650825,1.1731678133413102
247,-106.8424,-93.2504,40,54558,0,1597,0,0.006257640826306385,1.2137785649352686
248,-106.8424,-93.2504,45,73144,0,1797,0,0.006347916703463624,1.2583817581291838
249,-106.8424,-93.2504,50,95057,0,2006,0,0.0063649805496855585,1.3016131386398107
250,-106.8424,-93.2504,55,118376,0,2191,0,0.006270749856897539,1.3387979393245564
251,-106.8424,-93.2504,60,141987,0,2371,0,0.006170622527586924,1.3695268582136164
252,-106.8424,-108.7922,1,0,0,0,0,0.0,1.0
253,-106.8424,-108.7922,3,44,0,0,0,0.0,1.0608575380359613
254,-106.8424,-108.7922,5,307,0,0,0,0.0,1.1076060287416754
255,-106.8424,-108.7922,10,2968,0,36,0,0.0017363623209376356,1.1431534269039696
256,-106.8424,-108.7922,15,8502,0,192,0,0.0033844526705446853,1.1498677948175569
257,-106.8424,-108.7922,20,15694,0,491,0,0.004580950337273635,1.146422473713182
258,-106.8424,-108.7922,25,22493,0,844,0,0.005352409218319952,1.14264424235506
259,-106.8424,-108.7922,30,30132,0,1198,0,0.005820648239472546,1.1464004780899724
260,-106.8424,-108.7922,35,40761,0,1608,0,0.006878496997074072,1.1743621990657565
261,-106.8424,-108.7922,40,54973,0,2019,0,0.007924079546926328,1.2157555348851814
262,-106.8424,-108.7922,45,73989,0,2466,0,0.008737244897959184,1.2621492346938776
263,-106.8424,-108.7922,50,96017,0,2880,0,0.009166077873469933,1.3055900344364453
264,-106.8424,-108.7922,55,119462,0,3268,0,0.009382338924074255,1.3429721458224475
265,-106.8424,-108.7922,60,143219,0,3592,0,0.00937839418497786,1.3739321371877349
266,-106.8424,-124.3339,1,11,0,8,0,0.5,1.6875
267,-106.8424,-124.3339,3,57,0,9,0,0.01267605633802817,1.080281690140845
268,-106.8424,-124.3339,5,321,0,16,0,0.005635787249031349,1.1130679816836915
269,-106.8424,-124.3339,10,3067,0,119,0,0.005767180381893961,1.148638170010662
270,-106.8424,-124.3339,15,8638,0,302,0,0.005336254726649468,1.1526310209562851
271,-106.8424,-124.3339,20,15889,0,642,0,0.006000672972669832,1.14851198265226
272,-106.8424,-124.3339,25,22737,0,1015,0,0.006446818510943713,1.14441508619047
273,-106.8424,-124.3339,30,30430,0,1455,0,0.007079568511247026,1.1480627283829876
274,-106.8424,-124.3339,35,41441,0,2261,0,0.009700032605151614,1.177788169478146
275,-106.8424,-124.3339,40,56227,0,3189,0,0.012577946588098873,1.22176864308844
276,-106.8424,-124.3339,45,75488,0,4015,0,0.014301437980202393,1.2688884060397305
277,-106.8424,-124.3339,50,97861,0,4753,0,0.015216514384136152,1.3132975624123602
278,-106.8424,-124.3339,55,121574,0,5339,0,0.015421632457351488,1.3511649268346226
279,-106.8424,-124.3339,60,145532,0,5870,0,0.015419167575092922,1.3822797777748592
280,-122.1056,-62.167,1,10,0,6,0,0.35294117647058826,1.588235294117647
281,-122.1056,-62.167,3,70,0,23,0,0.03299856527977044,1.1004304160688665
282,-122.1056,-62.167,5,357,0,46,0,0.01641098822689975,1.1273635390652872
283,-122.1056,-62.167,10,3293,0,290,0,0.014210113680909447,1.161358290866327
284,-122.1056,-62.167,15,9042,0,666,0,0.01185264281900694,1.1609183128670582
285,-122.1056,-62.167,20,16427,0,1146,0,0.010765617660873649,1.1543165805542508
286,-122.1056,-62.167,25,23336,0,1559,0,0.009939876181914399,1.1487857284035627
287,-122.1056,-62.167,30,31015,0,1959,0,0.00955908185970254,1.1513399305148924
288,-122.1056,-62.167,35,41542,0,2300,0,0.009871625942632977,1.1782987325690693
289,-122.1056,-62.167,40,55519,0,2490,0,0.009793625883491251,1.218366391737169
290,-122.1056,-62.167,45,74171,0,2669,0,0.009462592800062399,1.2629636457749824
291,-122.1056,-62.167,50,96057,0,2915,0,0.009278652414996084,1.3057562658755675
292,-122.1056,-62.167,55,119349,0,3173,0,0.009106642137377413,1.342536600206069
293,-122.1056,-62.167,60,143067,0,3402,0,0.008878797369245224,1.3733870967741935
294,-122.1056,-77.7087,1,11,0,6,0,0.375,1.6875
295,-122.1056,-77.7087,3,73,0,24,0,0.0345821325648415,1.1051873198847262
296,-122.1056,-77.7087,5,342,0,40,0,0.014194464158977998,1.121362668559262
297,-122.1056,-77.7087,10,3297,0,303,0,0.014850029405998824,1.1615859635365615
298,-122.1056,-77.7087,15,9038,0,674,0,0.011994163077908673,1.1608356764067338
299,-122.1056,-77.7087,20,16455,0,1180,0,0.011087932946195336,1.1546202852793594
300,-122.1056,-77.7087,25,23314,0,1613,0,0.010282727185796705,1.1486246135211806
301,-122.1056,-77.7087,30,30956,0,2031,0,0.009907558720944414,1.1510085611844192
302,-122.1056,-77.7087,35,41440,0,2362,0,0.010133294436126353,1.1777831166101085
303,-122.1056,-77.7087,40,55492,0,2566,0,0.010091476124181,1.2182370199076586
304,-122.1056,-77.7087,45,74169,0,2748,0,0.009742607955754094,1.2629546904913849
305,-122.1056,-77.7087,50,96013,0,3037,0,0.009665633374283113,1.3055734136203636
306,-122.1056,-77.7087,55,119294,0,3291,0,0.009443816323368208,1.3423247111759
307,-122.1056,-77.7087,60,143159,0,3551,0,0.009269894640116115,1.3737169379849008
308,-122.1056,-93.2504,1,11,0,6,0,0.375,1.6875
309,-122.1056,-93.2504,3,73,0,26,0,0.037463976945244955,1.1051873198847262
310,-122.1056,-93.2504,5,349,0,43,0,0.015297047314123088,1.1241551049448595
311,-122.1056,-93.2504,10,3308,0,280,0,0.01373020153974403,1.1622125239052616
312,-122.1056,-93.2504,15,9037,0,648,0,0.011531275024468369,1.1608150191298159
313,-122.1056,-93.2504,20,16354,0,1117,0,0.010485998328999371,1.1535255296978117
314,-122.1056,-93.2504,25,23180,0,1570,0,0.010000063694673215,1.1476442525111625
315,-122.1056,-93.2504,30,30844,0,2009,0,0.00979488754650012,1.1503800455372075
316,-122.1056,-93.2504,35,41455,0,2452,0,0.010520083405555223,1.1778589141832347
317,-122.1056,-93.2504,40,55608,0,2773,0,0.010910535965816539,1.2187930342542828
318,-122.1056,-93.2504,45,74350,0,3096,0,0.010983436155229726,1.263765658314383
319,-122.1056,-93.2504,50,96333,0,3454,0,0.011003995081016675,1.3069044175273825
320,-122.1056,-93.2504,55,119767,0,3808,0,0.01094224574651805,1.3441491455680743
321,-122.1056,-93.2504,60,143576,0,4137,0,0.01081141823750624,1.3752139678192399
322,-122.1056,-108.7922,1,10,0,6,0,0.35294117647058826,1.588235294117647
323,-122.1056,-108.7922,3,76,0,27,0,0.03907380607814761,1.109985528219971
324,-122.1056,-108.7922,5,361,0,50,0,0.01786352268667381,1.1289746337977848
325,-122.1056,-108.7922,10,3296,0,292,0,0.01431021808380299,1.1615290370007352
326,-122.1056,-108.7922,15,9035,0,659,0,0.011726604623022581,1.1607737067815007
327,-122.1056,-108.7922,20,16417,0,1135,0,0.010661281232387751,1.154208153297013
328,-122.1056,-108.7922,25,23267,0,1579,0,0.010062965228918119,1.1482805649026206
329,-122.1056,-108.7922,30,30992,0,2074,0,0.010119096990129733,1.1512107299508683
330,-122.1056,-108.7922,35,41802,0,2724,0,0.011704500045116466,1.1796150921020405
331,-122.1056,-108.7922,40,56342,0,3426,0,0.013518845886735274,1.2223230633247049
332,-122.1056,-108.7922,45,75525,0,4109,0,0.014638195394436844,1.2690556600547196
333,-122.1056,-108.7922,50,97837,0,4784,0,0.015314582786460168,1.3131966630599714
334,-122.1056,-108.7922,55,121461,0,5374,0,0.015517664553946552,1.3507240518025496
